,drug,URL
21430,Oral B Anti-Cavity,https://www.drugs.com/mtm/oral-b-anti-cavity.html
21431,Oral Gel,https://www.drugs.com/pro/oral-gel.html
21432,Oral-B Moisturizing,https://www.drugs.com/mtm/oral-b-moisturizing.html
21433,Oralair,https://www.drugs.com/mtm/oralair.html
21434,Oralone,https://www.drugs.com/mtm/oralone.html
21435,Oralseptic,https://www.drugs.com/cons/oralseptic.html
21436,Oraltag,https://www.drugs.com/cons/oraltag.html
21437,OraMagic Plus,https://www.drugs.com/cons/oramagic-plus.html
21438,OraMagic Rx,https://www.drugs.com/mtm/oramagic-rx.html
21439,Oramorph SR,https://www.drugs.com/cons/oramorph-sr.html
21440,Orap,https://www.drugs.com/mtm/orap.html
21441,Orapred,https://www.drugs.com/pro/orapred.html
21442,Orapred ODT,https://www.drugs.com/orapred.html
21443,Oraqix,https://www.drugs.com/oraqix.html
21444,Orasol,https://www.drugs.com/cons/orasol.html
21445,OraVerse,https://www.drugs.com/oraverse.html
21446,Oravig,https://www.drugs.com/oravig.html
21447,Orazinc 110,https://www.drugs.com/mtm/orazinc-110.html
21448,Orazinc 220,https://www.drugs.com/mtm/orazinc-220.html
21449,Orbactiv,https://www.drugs.com/mtm/orbactiv.html
21450,Orbax Suspension,https://www.drugs.com/pro/orbax-suspension.html
21451,Orbivan CF,https://www.drugs.com/cons/orbivan-cf.html
21452,Oregano,https://www.drugs.com/npp/oregano.html
21453,Orencia,https://www.drugs.com/orencia.html
21454,Orenitram,https://www.drugs.com/orenitram.html
21455,Orenitram Titration Kit Month 1,https://www.drugs.com/mtm/orenitram-titration-kit-month-1.html
21456,Orenitram Titration Kit Month 2,https://www.drugs.com/mtm/orenitram-titration-kit-month-2.html
21457,Orenitram Titration Kit Month 3,https://www.drugs.com/mtm/orenitram-titration-kit-month-3.html
21458,Orfadin,https://www.drugs.com/mtm/orfadin.html
21459,Orfadin Suspension,https://www.drugs.com/pro/orfadin-suspension.html
21460,Orfro,https://www.drugs.com/cons/orfro.html
21461,Orgaran,https://www.drugs.com/cons/orgaran.html
21462,Orgovyx,https://www.drugs.com/orgovyx.html
21463,Oriahnn,https://www.drugs.com/oriahnn.html
21464,Orilissa,https://www.drugs.com/orilissa.html
21465,Oritavancin,https://www.drugs.com/mtm/oritavancin.html
21466,Orkambi,https://www.drugs.com/orkambi.html
21467,Orladeyo,https://www.drugs.com/orladeyo.html
21468,Orlistat,https://www.drugs.com/orlistat.html
21469,Orlistat Capsules,https://www.drugs.com/pro/orlistat-capsules.html
21470,Orlynvah,https://www.drugs.com/orlynvah.html
21471,Ormalvi,https://www.drugs.com/pro/ormalvi.html
21472,Ornex,https://www.drugs.com/mtm/ornex.html
21473,Ornex Maximum Strength,https://www.drugs.com/mtm/ornex-maximum-strength.html
21474,Orphacol,https://www.drugs.com/cons/orphacol.html
21475,Orphenadrine,https://www.drugs.com/mtm/orphenadrine.html
21476,Orphenadrine (Injection),https://www.drugs.com/cons/orphenadrine-injection.html
21477,Orphenadrine (Oral),https://www.drugs.com/cons/orphenadrine-oral.html
21478,Orphenadrine Extended Release Tablets,https://www.drugs.com/pro/orphenadrine-extended-release-tablets.html
21479,Orphenadrine w/A.C.,https://www.drugs.com/cons/orphenadrine-w-a-c.html
21480,"Orphenadrine, aspirin, and caffeine",https://www.drugs.com/cons/orphenadrine-aspirin-and-caffeine.html
21481,Orphenate,https://www.drugs.com/cons/orphenate.html
21482,Orphengesic,https://www.drugs.com/cons/orphengesic.html
21483,Orphengesic Forte,https://www.drugs.com/mtm/orphengesic-forte.html
21484,Orserdu,https://www.drugs.com/orserdu.html
21485,Orsythia,https://www.drugs.com/pro/orsythia.html
21486,Ortho DF,https://www.drugs.com/mtm/ortho-df.html
21487,Ortho Evra,https://www.drugs.com/ortho_evra.html
21488,Ortho Guard,https://www.drugs.com/pro/ortho-guard.html
21489,Ortho Micronor,https://www.drugs.com/mtm/ortho-micronor.html
21490,Ortho Tri-Cyclen,https://www.drugs.com/ortho-tri-cyclen.html
21491,Ortho Tri-Cyclen Lo,https://www.drugs.com/cons/ortho-tri-cyclen-lo.html
21492,Ortho-Cept,https://www.drugs.com/cons/ortho-cept.html
21493,Ortho-Cyclen,https://www.drugs.com/ortho_cyclen.html
21494,Ortho-Est,https://www.drugs.com/cons/ortho-est.html
21495,Ortho-Novum,https://www.drugs.com/pro/ortho-novum.html
21496,Ortho-Novum 7/7/7,https://www.drugs.com/ortho_novum.html
21497,Orthoclone OKT 3,https://www.drugs.com/cons/orthoclone-okt-3.html
21498,Orthovisc,https://www.drugs.com/orthovisc.html
21499,Ortikos,https://www.drugs.com/mtm/ortikos.html
21500,Orudis,https://www.drugs.com/cons/orudis.html
21501,Orudis KT,https://www.drugs.com/cons/orudis-kt.html
21502,Oruvail,https://www.drugs.com/cons/oruvail.html
21503,Orvaten,https://www.drugs.com/cons/orvaten.html
21504,Oscimin SR Tablets,https://www.drugs.com/pro/oscimin-sr-tablets.html
21505,Oscimin Sublingual Tablets,https://www.drugs.com/pro/oscimin-sublingual-tablets.html
21506,Oscimin Tablet,https://www.drugs.com/pro/oscimin-tablet.html
21507,Oscion,https://www.drugs.com/mtm/oscion.html
21508,Oscion Cleanser,https://www.drugs.com/mtm/oscion-cleanser.html
21509,Osco Sore Throat,https://www.drugs.com/cons/osco-sore-throat.html
21510,Oseltamavir Capsules,https://www.drugs.com/pro/oseltamavir-capsules.html
21511,Oseltamivir,https://www.drugs.com/oseltamivir.html
21512,Oseltamivir Oral Suspension,https://www.drugs.com/pro/oseltamivir-oral-suspension.html
21513,Oseni,https://www.drugs.com/oseni.html
21514,Osilodrostat,https://www.drugs.com/mtm/osilodrostat.html
21515,Osimertinib,https://www.drugs.com/mtm/osimertinib.html
21516,Osimertinib Mesylate,https://www.drugs.com/monograph/osimertinib-mesylate.html
21517,Osmitrol,https://www.drugs.com/mtm/osmitrol.html
21518,Osmoglyn,https://www.drugs.com/cons/osmoglyn.html
21519,Osmolex ER,https://www.drugs.com/mtm/osmolex-er.html
21520,OsmoPrep,https://www.drugs.com/osmoprep.html
21521,Ospemifene,https://www.drugs.com/mtm/ospemifene.html
21522,Osphena,https://www.drugs.com/osphena.html
21523,Osteo Bi-Flex Advanced MSM,https://www.drugs.com/mtm/osteo-bi-flex-advanced-msm.html
21524,Osteo Bi-Flex Plus MSM,https://www.drugs.com/mtm/osteo-bi-flex-plus-msm.html
21525,Osteolite,https://www.drugs.com/cons/osteolite.html
21526,Ostrich Fern,https://www.drugs.com/npp/ostrich-fern.html
21527,Oteseconazole,https://www.drugs.com/mtm/oteseconazole.html
21528,Otezla,https://www.drugs.com/otezla.html
21529,Oti-Sone,https://www.drugs.com/cons/oti-sone.html
21530,Oticin Ear Drops,https://www.drugs.com/pro/oticin-ear-drops.html
21531,Otiprio,https://www.drugs.com/cons/otiprio.html
21532,Otiprio Ear Drops,https://www.drugs.com/pro/otiprio-ear-drops.html
21533,OTN Mitoxantrone,https://www.drugs.com/cons/otn-mitoxantrone.html
21534,Otovel Ear Drops,https://www.drugs.com/pro/otovel-ear-drops.html
21535,Otovel otic,https://www.drugs.com/mtm/otovel-otic.html
21536,Otrexup,https://www.drugs.com/cons/otrexup.html
21537,Otrexup injection,https://www.drugs.com/mtm/otrexup-injection.html
21538,Otulfi,https://www.drugs.com/otulfi.html
21539,Outgro,https://www.drugs.com/cons/outgro.html
21540,Ovace,https://www.drugs.com/mtm/ovace.html
21541,Ovace Plus,https://www.drugs.com/mtm/ovace-plus.html
21542,Ovace Plus Cream,https://www.drugs.com/pro/ovace-plus-cream.html
21543,Ovace Plus Foam,https://www.drugs.com/pro/ovace-plus-foam.html
21544,Ovace Plus Lotion,https://www.drugs.com/pro/ovace-plus-lotion.html
21545,Ovace Plus Shampoo,https://www.drugs.com/pro/ovace-plus-shampoo.html
21546,Ovace Plus Wash,https://www.drugs.com/pro/ovace-plus-wash.html
21547,Ovace Wash,https://www.drugs.com/pro/ovace-wash.html
21548,Ovcon 35,https://www.drugs.com/pro/ovcon-35.html
21549,Ovega-3 Vegetarian,https://www.drugs.com/mtm/ovega-3-vegetarian.html
21550,"OVID-19 Vaccine, mRNA (Moderna) (2024-2025 Formula)",https://www.drugs.com/monograph/ovid-19-vaccine-mrna-moderna-2024-2025-formula.html
21551,Ovide,https://www.drugs.com/mtm/ovide.html
21552,Ovidrel,https://www.drugs.com/cons/ovidrel.html
21553,Ovidrel injectable,https://www.drugs.com/mtm/ovidrel-injectable.html
21554,Ovidrel Injection,https://www.drugs.com/pro/ovidrel-injection.html
21555,Ovral,https://www.drugs.com/cons/ovral.html
21556,Ovrette,https://www.drugs.com/cons/ovrette.html
21557,Ocrelizumab,https://www.drugs.com/ocrelizumab.html
21558,Ocrevus,https://www.drugs.com/ocrevus.html
21559,Octreotide,https://www.drugs.com/pro/octreotide.html
21560,Ofev,https://www.drugs.com/ofev.html
21561,Ofloxacin,https://www.drugs.com/mtm/ofloxacin.html
21562,Ofloxacin ophthalmic,https://www.drugs.com/mtm/ofloxacin-ophthalmic.html
21563,Ojjaara,https://www.drugs.com/ojjaara.html
21564,Olanzapine,https://www.drugs.com/olanzapine.html
21565,Olaparib,https://www.drugs.com/olaparib.html
21566,Olmesartan,https://www.drugs.com/mtm/olmesartan.html
21567,Olopatadine,https://www.drugs.com/monograph/olopatadine.html
21568,Olopatadine nasal,https://www.drugs.com/mtm/olopatadine-nasal.html
21569,Olux,https://www.drugs.com/mtm/olux.html
21570,Omalizumab,https://www.drugs.com/omalizumab.html
21571,Omega-3,https://www.drugs.com/mtm/omega-3.html
21572,Omega-3 Fish Oil,https://www.drugs.com/mtm/omega-3-fish-oil.html
21573,Omeprazole,https://www.drugs.com/omeprazole.html
21574,Omeprazole and sodium bicarbonate,https://www.drugs.com/mtm/omeprazole-and-sodium-bicarbonate.html
21575,Omnicef,https://www.drugs.com/omnicef.html
21576,Omnipaque 350,https://www.drugs.com/cons/omnipaque-350.html
21577,Ondansetron,https://www.drugs.com/ondansetron.html
21578,Onfi,https://www.drugs.com/onfi.html
21579,Ongentys,https://www.drugs.com/ongentys.html
21580,Onureg,https://www.drugs.com/onureg.html
21581,Opdivo,https://www.drugs.com/opdivo.html
21582,Opill,https://www.drugs.com/opill.html
21583,Opzelura,https://www.drugs.com/opzelura.html
21584,Orencia,https://www.drugs.com/orencia.html
21585,Orgovyx,https://www.drugs.com/orgovyx.html
21586,Oriahnn,https://www.drugs.com/oriahnn.html
21587,Orladeyo,https://www.drugs.com/orladeyo.html
21588,Orlistat,https://www.drugs.com/orlistat.html
21589,Orphenadrine,https://www.drugs.com/mtm/orphenadrine.html
21590,Oseltamivir,https://www.drugs.com/oseltamivir.html
21591,Osimertinib,https://www.drugs.com/mtm/osimertinib.html
21592,Otezla,https://www.drugs.com/otezla.html
21593,Otrexup,https://www.drugs.com/cons/otrexup.html
21594,Oxaliplatin,https://www.drugs.com/oxaliplatin.html
21595,Oxandrolone,https://www.drugs.com/mtm/oxandrolone.html
21596,Oxazepam,https://www.drugs.com/mtm/oxazepam.html
21597,Oxcarbazepine,https://www.drugs.com/mtm/oxcarbazepine.html
21598,Oxtella XR,https://www.drugs.com/oxtellar-xr.html
21599,Oxybutynin,https://www.drugs.com/oxybutynin.html
21600,Oxycodone,https://www.drugs.com/oxycodone.html
21601,Oxycontin,https://www.drugs.com/oxycontin.html
21602,Oxygen,https://www.drugs.com/pro/oxygen.html
21603,Oxymetazoline nasal,https://www.drugs.com/mtm/oxymetazoline-nasal.html
21604,Oxytocin,https://www.drugs.com/mtm/oxytocin.html
21605,Ozanimod,https://www.drugs.com/ozanimod.html
21606,Ozempic,https://www.drugs.com/ozempic.html
21607,Oxacillin,https://www.drugs.com/monograph/oxacillin.html
21608,Oxacillin injection,https://www.drugs.com/mtm/oxacillin-injection.html
21609,Oxacillin Sodium ADD-Vantage injection,https://www.drugs.com/mtm/oxacillin-sodium-add-vantage-injection.html
21610,Oxaliplatin,https://www.drugs.com/oxaliplatin.html
21611,Oxaliplatin Concentrate Injection,https://www.drugs.com/pro/oxaliplatin-concentrate-injection.html
21612,Oxandrin,https://www.drugs.com/mtm/oxandrin.html
21613,Oxandrolone,https://www.drugs.com/mtm/oxandrolone.html
21614,Oxaprozin,https://www.drugs.com/mtm/oxaprozin.html
21615,Oxaprozin Capsules,https://www.drugs.com/pro/oxaprozin-capsules.html
21616,Oxaprozin Tablets,https://www.drugs.com/pro/oxaprozin-tablets.html
21617,Oxaydo,https://www.drugs.com/mtm/oxaydo.html
21618,Oxazepam,https://www.drugs.com/mtm/oxazepam.html
21619,Oxbryta,https://www.drugs.com/oxbryta.html
21620,Oxcarbazepine,https://www.drugs.com/mtm/oxcarbazepine.html
21621,Oxcarbazepine Suspension,https://www.drugs.com/pro/oxcarbazepine-suspension.html
21622,Oxecta,https://www.drugs.com/oxecta.html
21623,Oxervate,https://www.drugs.com/cons/oxervate.html
21624,Oxiconazole,https://www.drugs.com/cons/oxiconazole.html
21625,Oxiconazole Nitrate Cream,https://www.drugs.com/pro/oxiconazole-nitrate-cream.html
21626,Oxiconazole topical,https://www.drugs.com/mtm/oxiconazole-topical.html
21627,Oxilan,https://www.drugs.com/pro/oxilan.html
21628,Oxipor VHC,https://www.drugs.com/mtm/oxipor-vhc.html
21629,Oxistat,https://www.drugs.com/mtm/oxistat.html
21630,Oxlumo,https://www.drugs.com/mtm/oxlumo.html
21631,Oxlumo Injection,https://www.drugs.com/pro/oxlumo-injection.html
21632,Oxsoralen,https://www.drugs.com/cons/oxsoralen.html
21633,Oxsoralen-Ultra,https://www.drugs.com/mtm/oxsoralen-ultra.html
21634,Oxtella XR,https://www.drugs.com/oxtellar-xr.html
21635,Oxtellar XR,https://www.drugs.com/oxtellar-xr.html
21636,Oxtriphylline and guaifenesin,https://www.drugs.com/cons/oxtriphylline-and-guaifenesin.html
21637,Oxy Balance,https://www.drugs.com/mtm/oxy-balance.html
21638,"Oxy Balance Daily Cleaning, Normal Skin",https://www.drugs.com/mtm/oxy-balance-daily-cleaning-normal-skin.html
21639,"Oxy Balance Deep Pore Cleansing, Gentle",https://www.drugs.com/mtm/oxy-balance-deep-pore-cleansing-gentle.html
21640,Oxy Daily Wash,https://www.drugs.com/mtm/oxy-daily-wash.html
21641,Oxy Daily Wash Chill Factor,https://www.drugs.com/mtm/oxy-daily-wash-chill-factor.html
21642,Oxy Face Scrub Chill Factor,https://www.drugs.com/mtm/oxy-face-scrub-chill-factor.html
21643,Oxy-10,https://www.drugs.com/mtm/oxy-10.html
21644,Oxybutynin,https://www.drugs.com/oxybutynin.html
21645,Oxybutynin ER Tablets,https://www.drugs.com/pro/oxybutynin-er-tablets.html
21646,Oxybutynin Syrup,https://www.drugs.com/pro/oxybutynin-syrup.html
21647,Oxybutynin transdermal,https://www.drugs.com/mtm/oxybutynin-transdermal.html
21648,Oxycodone,https://www.drugs.com/oxycodone.html
21649,Oxycodone and Acetaminophen Capsules,https://www.drugs.com/pro/oxycodone-and-acetaminophen-capsules.html
21650,Oxycodone and Acetaminophen Oral Solution,https://www.drugs.com/pro/oxycodone-and-acetaminophen-oral-solution.html
21651,Oxycodone and Acetaminophen Tablets,https://www.drugs.com/pro/oxycodone-and-acetaminophen-tablets.html
21652,Oxycodone and aspirin,https://www.drugs.com/cons/oxycodone-and-aspirin.html
21653,Oxycodone and ibuprofen,https://www.drugs.com/cons/oxycodone-and-ibuprofen.html
21654,Oxycodone and naloxone,https://www.drugs.com/cons/oxycodone-and-naloxone.html
21655,Oxycodone and naltrexone,https://www.drugs.com/cons/oxycodone-and-naltrexone.html
21656,Oxycodone Capsules,https://www.drugs.com/pro/oxycodone-capsules.html
21657,Oxycodone ER,https://www.drugs.com/pro/oxycodone-er.html
21658,Oxycodone Extended-Release Tablets,https://www.drugs.com/pro/oxycodone-extended-release-tablets.html
21659,Oxycodone Immediate-Release Capsules,https://www.drugs.com/pro/oxycodone-immediate-release-capsules.html
21660,Oxycodone Solution,https://www.drugs.com/pro/oxycodone-solution.html
21661,Oxycodone Solution Concentrate,https://www.drugs.com/pro/oxycodone-solution-concentrate.html
21662,Oxycodone Tablets,https://www.drugs.com/pro/oxycodone-tablets.html
21663,Oxycontin,https://www.drugs.com/oxycontin.html
21664,Oxycontin CR,https://www.drugs.com/cons/oxycontin-cr.html
21665,Oxydose,https://www.drugs.com/cons/oxydose.html
21666,Oxyfast,https://www.drugs.com/mtm/oxyfast.html
21667,Oxygen,https://www.drugs.com/pro/oxygen.html
21668,Oxygen Carbon Dioxide Mix,https://www.drugs.com/pro/oxygen-carbon-dioxide-mix.html
21669,Oxygen Helium Mixture,https://www.drugs.com/pro/oxygen-helium-mixture.html
21670,Oxygen Nitrogen Mixture,https://www.drugs.com/pro/oxygen-nitrogen-mixture.html
21671,"Oxygen, Refrigerated",https://www.drugs.com/pro/oxygen-refrigerated.html
21672,OxyIR,https://www.drugs.com/mtm/oxyir.html
21673,Oxymetazoline (Topical application),https://www.drugs.com/cons/oxymetazoline-topical-application.html
21674,Oxymetazoline Cream,https://www.drugs.com/pro/oxymetazoline-cream.html
21675,Oxymetazoline Hydrochloride (EENT),https://www.drugs.com/monograph/oxymetazoline-hydrochloride-eent.html
21676,Oxymetazoline nasal,https://www.drugs.com/mtm/oxymetazoline-nasal.html
21677,Oxymetazoline ophthalmic,https://www.drugs.com/mtm/oxymetazoline-ophthalmic.html
21678,Oxymetazoline topical,https://www.drugs.com/mtm/oxymetazoline-topical.html
21679,Oxymorphone,https://www.drugs.com/mtm/oxymorphone.html
21680,Oxymorphone (Injection),https://www.drugs.com/cons/oxymorphone-injection.html
21681,Oxymorphone (Oral),https://www.drugs.com/cons/oxymorphone-oral.html
21682,Oxymorphone Tablets,https://www.drugs.com/pro/oxymorphone-tablets.html
21683,Oxytocin,https://www.drugs.com/mtm/oxytocin.html
21684,Oxytrol,https://www.drugs.com/oxytrol.html
21685,Oyster Cal,https://www.drugs.com/mtm/oyster-cal.html
21686,Oyster Calcium,https://www.drugs.com/mtm/oyster-calcium.html
21687,Oyster Shell,https://www.drugs.com/mtm/oyster-shell.html
21688,Oyster Shell Calcium,https://www.drugs.com/mtm/oyster-shell-calcium.html
21689,Oyster Shell Calcium 500,https://www.drugs.com/mtm/oyster-shell-calcium-500.html
21690,Ozanimod,https://www.drugs.com/ozanimod.html
21691,Ozanimod Hydrochloride,https://www.drugs.com/monograph/ozanimod-hydrochloride.html
21692,Ozempic,https://www.drugs.com/ozempic.html
21693,Ozenoxacin,https://www.drugs.com/cons/ozenoxacin.html
21694,Ozenoxacin topical,https://www.drugs.com/mtm/ozenoxacin-topical.html
21695,Ozobax,https://www.drugs.com/cons/ozobax.html
21696,Ozobax DS,https://www.drugs.com/mtm/ozobax-ds.html
21697,Ozurdex,https://www.drugs.com/ozurdex.html
21698,Pill Identifier,https://www.drugs.com/pill_identification.html
21699,Pro Edition,https://www.drugs.com/professionals.html
21700,P-A-C Analgesic,https://www.drugs.com/mtm/p-a-c-analgesic.html
21701,Pacaps,https://www.drugs.com/cons/pacaps.html
21702,Pacerone,https://www.drugs.com/mtm/pacerone.html
21703,Paclitaxel,https://www.drugs.com/mtm/paclitaxel.html
21704,Paclitaxel Concentrate Injection,https://www.drugs.com/pro/paclitaxel-concentrate-injection.html
21705,Paclitaxel Injection,https://www.drugs.com/pro/paclitaxel-injection.html
21706,Paclitaxel Novaplus,https://www.drugs.com/cons/paclitaxel-novaplus.html
21707,Paclitaxel protein-bound,https://www.drugs.com/mtm/paclitaxel-protein-bound.html
21708,Pacnex,https://www.drugs.com/mtm/pacnex.html
21709,Pacritinib,https://www.drugs.com/pacritinib.html
21710,Padcev,https://www.drugs.com/padcev.html
21711,PADCEV Injection,https://www.drugs.com/pro/padcev-injection.html
21712,Pafolacianine,https://www.drugs.com/cons/pafolacianine.html
21713,Pain Enz,https://www.drugs.com/cons/pain-enz.html
21714,Pain Reliever Plus,https://www.drugs.com/mtm/pain-reliever-plus.html
21715,Pain Stick Arthritis Formula,https://www.drugs.com/mtm/pain-stick-arthritis-formula.html
21716,Pain Stick Sports Formula,https://www.drugs.com/mtm/pain-stick-sports-formula.html
